#HEADER:Level,LevelCategory,AreaCode,AreaName
2,KECAMATAN,26518,TAMANSARI
2,KECAMATAN,26595,LEUWISADENG
2,KECAMATAN,26585,CIGOMBONG
2,KECAMATAN,26577,TAJURHALANG
2,KECAMATAN,26566,TANJUNGSARI
2,KECAMATAN,26556,SUKAJAYA
2,KECAMATAN,26548,RANCA BUNGUR
2,KECAMATAN,26537,CISEENG
2,KECAMATAN,26527,KLAPANUNGGAL
2,KECAMATAN,26398,NANGGUNG
2,KECAMATAN,26386,PARUNG PANJANG
2,KECAMATAN,26245,SUKAMAKMUR
2,KECAMATAN,26234,CARIU
2,KECAMATAN,26221,CILEUNGSI
2,KECAMATAN,26206,JONGGOL
2,KECAMATAN,26196,BABAKAN MADANG
2,KECAMATAN,26182,SUKARAJA
2,KECAMATAN,26167,CITEUREUP
2,KECAMATAN,26156,GUNUNG PUTRI
2,KECAMATAN,26256,PARUNG
2,KECAMATAN,26266,GUNUNG SINDUR
2,KECAMATAN,26369,JASINGA
2,KECAMATAN,26355,RUMPIN
2,KECAMATAN,26339,PAMIJAHAN
2,KECAMATAN,26323,CIBUNGBULANG
2,KECAMATAN,26309,CIAMPEA
2,KECAMATAN,26297,LEUWILIANG
2,KECAMATAN,26287,BOJONG GEDE
2,KECAMATAN,26277,KEMANG
2,KECAMATAN,26604,TENJOLAYA
1,KABUPATEN/KOTA,26611,SUKABUMI
2,KECAMATAN,27020,CIAMBAR
2,KECAMATAN,26920,KEBON PEDES
2,KECAMATAN,26910,SUKARAJA
2,KECAMATAN,26903,SUKABUMI
2,KECAMATAN,26893,CARINGIN
2,KECAMATAN,26883,KADUDAMPIT
2,KECAMATAN,26869,CISAAT
2,KECAMATAN,26861,CICANTAYAN
2,KECAMATAN,26853,GUNUNG GURUH
2,KECAMATAN,26844,CIRACAP
2,KECAMATAN,26926,CIREUNGHAS
2,KECAMATAN,26932,SUKALARANG
2,KECAMATAN,26939,PABUARAN
2,KECAMATAN,27013,CIMANGGU
2,KECAMATAN,27004,TEGALBULEUD
2,KECAMATAN,26999,CIDADAP
2,KECAMATAN,26993,CIDOLOG
2,KECAMATAN,26986,CURUG KEMBAR
2,KECAMATAN,26974,SAGARANTEN
2,KECAMATAN,26966,GEGER BITUNG
2,KECAMATAN,26955,NYALINDUNG
2,KECAMATAN,26947,PURABAYA
2,KECAMATAN,26837,CIBITUNG
2,KECAMATAN,26825,SURADE
2,KECAMATAN,26817,KALIBUNDER
2,KECAMATAN,26699,CIKEMBAR
2,KECAMATAN,26688,WARUNG KIARA
2,KECAMATAN,26676,JAMPANG TENGAH
2,KECAMATAN,26670,LENGKONG
2,KECAMATAN,26657,CIKIDANG
2,KECAMATAN,26645,CISOLOK
2,KECAMATAN,26637,BANTAR GADUNG
2,KECAMATAN,26628,CIKAKAK
2,KECAMATAN,26621,SIMPENAN
2,KECAMATAN,26709,CIBADAK
2,KECAMATAN,26720,NAGRAK
2,KECAMATAN,26731,PARUNG KUDA
2,KECAMATAN,26808,CIEMAS
2,KECAMATAN,26797,JAMPANG KULON
2,KECAMATAN,26791,WALURAN
2,KECAMATAN,26784,KABANDUNGAN
2,KECAMATAN,26776,KALAPA NUNGGAL
2,KECAMATAN,26767,CIDAHU
2,KECAMATAN,26753,CICURUG
2,KECAMATAN,26746,PARAKAN SALAK
2,KECAMATAN,26740,BOJONG GENTENG
2,KECAMATAN,26612,PELABUHAN RATU
1,KABUPATEN/KOTA,27026,CIANJUR
2,KECAMATAN,27027,CIANJUR
2,KECAMATAN,27247,PAGELARAN
2,KECAMATAN,27261,TANGGEUNG
2,KECAMATAN,27274,CIBINONG
2,KECAMATAN,27288,SINDANGBARANG
2,KECAMATAN,27298,AGRABINTA
2,KECAMATAN,27309,CIDAUN
2,KECAMATAN,27323,NARINGGUL
2,KECAMATAN,27334,CAMPAKAMULYA
2,KECAMATAN,27340,CIKADU
2,KECAMATAN,27350,GEKBRONG
2,KECAMATAN,27359,CIPANAS
2,KECAMATAN,27367,CIJATI
2,KECAMATAN,27377,LELES
2,KECAMATAN,27389,HAURWANGI
2,KECAMATAN,27233,KADUPANDAK
2,KECAMATAN,27223,TAKOKAK
2,KECAMATAN,27039,WARUNGKONDANG
2,KECAMATAN,27051,CIBEBER
2,KECAMATAN,27070,CILAKU
2,KECAMATAN,27081,CIRANJANG
2,KECAMATAN,27091,BOJONGPICUNG
2,KECAMATAN,27103,KARANGTENGAH
2,KECAMATAN,27120,MANDE
2,KECAMATAN,27133,SUKALUYU
2,KECAMATAN,27144,PACET
2,KECAMATAN,27152,CUGENANG
2,KECAMATAN,27169,CIKALONGKULON
2,KECAMATAN,27188,SUKARESMI
2,KECAMATAN,27200,SUKANAGARA
2,KECAMATAN,27211,CAMPAKA
2,KECAMATAN,27398,PASIRKUDA
1,KABUPATEN/KOTA,27407,BANDUNG
2,KECAMATAN,27408,CILEUNYI
2,KECAMATAN,27566,CIPARAY
2,KECAMATAN,27581,PACET
2,KECAMATAN,27595,KERTASARI
2,KECAMATAN,27603,BALEENDAH
2,KECAMATAN,27612,MAJALAYA
2,KECAMATAN,27624,SOLOKANJERUK
2,KECAMATAN,27632,PASEH
2,KECAMATAN,27645,IBUN
2,KECAMATAN,27658,SOREANG
2,KECAMATAN,27669,PASIRJAMBU
2,KECAMATAN,27680,CIWIDEY
2,KECAMATAN,27688,RANCABALI
2,KECAMATAN,27694,CANGKUANG
2,KECAMATAN,27552,RANCAEKEK
2,KECAMATAN,27542,CIKANCUNG
2,KECAMATAN,27535,NAGREG
2,KECAMATAN,27415,CIMENYAN
2,KECAMATAN,27425,CILENGKRANG
2,KECAMATAN,27432,BOJONGSOANG
2,KECAMATAN,27439,MARGAHAYU
2,KECAMATAN,27445,MARGAASIH
2,KECAMATAN,27452,KATAPANG
2,KECAMATAN,27460,DAYEUHKOLOT
2,KECAMATAN,27467,BANJARAN
2,KECAMATAN,27479,PAMEUNGPEUK
2,KECAMATAN,27486,PANGALENGAN
2,KECAMATAN,27500,ARJASARI
2,KECAMATAN,27512,CIMAUNG
2,KECAMATAN,27522,CICALENGKA
2,KECAMATAN,27702,KUTAWARINGIN
1,KABUPATEN/KOTA,27714,GARUT
2,KECAMATAN,28174,SUCINARAJA
2,KECAMATAN,28067,CIKELET
2,KECAMATAN,28056,CIBALONG
2,KECAMATAN,28044,CISOMPET
2,KECAMATAN,28036,PAMEUNGPEUK
2,KECAMATAN,28029,PEUNDEUY
2,KECAMATAN,28024,CIHURIP
2,KECAMATAN,28014,SINGAJAYA
2,KECAMATAN,28002,BANJARWANGI
2,KECAMATAN,28077,BUNGBULANG
2,KECAMATAN,28090,MEKARMUKTI
2,KECAMATAN,28095,PAKENJENG
2,KECAMATAN,28165,PANGATIKAN
2,KECAMATAN,28159,CIBIUK
2,KECAMATAN,28151,SELAAWI
2,KECAMATAN,28128,TALEGONG
2,KECAMATAN,28122,CARINGIN
2,KECAMATAN,28114,CISEWU
2,KECAMATAN,28108,PAMULIHAN
2,KECAMATAN,27989,CIKAJANG
2,KECAMATAN,27982,SUKARESMI
2,KECAMATAN,27826,LELES
2,KECAMATAN,27813,PASIRWANGI
2,KECAMATAN,27800,SAMARANG
2,KECAMATAN,27784,BANYURESMI
2,KECAMATAN,27771,TAROGONG KIDUL
2,KECAMATAN,27757,TAROGONG KALER
2,KECAMATAN,27748,WANARAJA
2,KECAMATAN,27727,KARANGPAWITAN
2,KECAMATAN,27839,KADUNGORA
2,KECAMATAN,27854,LEUWIGOONG
2,KECAMATAN,27863,CIBATU
2,KECAMATAN,27965,CISURUPAN
2,KECAMATAN,27946,CILAWU
2,KECAMATAN,27940,CIGEDUG
2,KECAMATAN,27922,BAYONGBONG
2,KECAMATAN,27917,KARANGTENGAH
2,KECAMATAN,27905,SUKAWENING
2,KECAMATAN,27881,MALANGBONG
2,KECAMATAN,27875,KERSAMANAH
2,KECAMATAN,27715,GARUT KOTA
1,KABUPATEN/KOTA,28182,TASIKMALAYA
2,KECAMATAN,28183,CIPATUJAH
2,KECAMATAN,28399,MANONJAYA
2,KECAMATAN,28412,GUNUNG TANJUNG
2,KECAMATAN,28420,SINGAPARNA
2,KECAMATAN,28431,MANGUNREJA
2,KECAMATAN,28438,SUKARAME
2,KECAMATAN,28445,CIGALONTANG
2,KECAMATAN,28462,LEUWISARI
2,KECAMATAN,28470,PADAKEMBANG
2,KECAMATAN,28476,SARIWANGI
2,KECAMATAN,28485,SUKARATU
2,KECAMATAN,28494,CISAYONG
2,KECAMATAN,28508,SUKAHENING
2,KECAMATAN,28516,RAJAPOLAH
2,KECAMATAN,28525,JAMANIS
2,KECAMATAN,28534,CIAWI
2,KECAMATAN,28546,KADIPATEN
2,KECAMATAN,28553,PAGERAGEUNG
2,KECAMATAN,28394,KARANG JAYA
2,KECAMATAN,28383,CINEAM
2,KECAMATAN,28371,JATIWARAS
2,KECAMATAN,28199,KARANGNUNGGAL
2,KECAMATAN,28214,CIKALONG
2,KECAMATAN,28228,PANCA TENGAH
2,KECAMATAN,28240,CIKATOMAS
2,KECAMATAN,28250,CIBALONG
2,KECAMATAN,28257,PARUNGPONTENG
2,KECAMATAN,28266,BANTARKALONG
2,KECAMATAN,28275,BOJONGASIH
2,KECAMATAN,28282,CULAMEGA
2,KECAMATAN,28288,BOJONGGAMBIR
2,KECAMATAN,28299,SODONGHILIR
2,KECAMATAN,28312,TARAJU
2,KECAMATAN,28322,SALAWU
2,KECAMATAN,28335,PUSPAHIANG
2,KECAMATAN,28344,TANJUNGJAYA
2,KECAMATAN,28352,SUKARAJA
2,KECAMATAN,28361,SALOPA
2,KECAMATAN,28564,SUKARESIK
1,KABUPATEN/KOTA,28573,CIAMIS
2,KECAMATAN,28574,CIAMIS
2,KECAMATAN,28796,PADAHERANG
2,KECAMATAN,28811,KALIPUCANG
2,KECAMATAN,28821,PANGANDARAN
2,KECAMATAN,28830,SIDAMULIH
2,KECAMATAN,28838,PARIGI
2,KECAMATAN,28849,CIJULANG
2,KECAMATAN,28857,CIMERAK
2,KECAMATAN,28869,CIGUGUR
2,KECAMATAN,28877,LANGKAPLANCAR
2,KECAMATAN,28891,CIMARAGAS
2,KECAMATAN,28897,CISAGA
2,KECAMATAN,28909,SINDANGKASIH
2,KECAMATAN,28919,BAREGBEG
2,KECAMATAN,28929,SUKAMANTRI
2,KECAMATAN,28935,LUMBUNG
2,KECAMATAN,28944,PURWADADI
2,KECAMATAN,28782,PAMARICAN
2,KECAMATAN,28760,BANJARSARI
2,KECAMATAN,28587,CIKONENG
2,KECAMATAN,28597,CIJEUNGJING
2,KECAMATAN,28609,SADANANYA
2,KECAMATAN,28618,CIDOLOG
2,KECAMATAN,28625,CIHAURBEUTI
2,KECAMATAN,28637,PANUMBANGAN
2,KECAMATAN,28652,PANJALU
2,KECAMATAN,28661,KAWALI
2,KECAMATAN,28673,PANAWANGAN
2,KECAMATAN,28688,CIPAKU
2,KECAMATAN,28702,JATINAGARA
2,KECAMATAN,28709,RAJADESA
2,KECAMATAN,28721,SUKADANA
2,KECAMATAN,28728,RANCAH
2,KECAMATAN,28742,TAMBAKSARI
2,KECAMATAN,28749,LAKBOK
2,KECAMATAN,28954,MANGUNJAYA
1,KABUPATEN/KOTA,28960,KUNINGAN
2,KECAMATAN,28961,KADUGEDE
2,KECAMATAN,29206,CIGUGUR
2,KECAMATAN,29217,PASAWAHAN
2,KECAMATAN,29228,NUSAHERANG
2,KECAMATAN,29237,CIPICUNG
2,KECAMATAN,29248,PANCALANG
2,KECAMATAN,29262,JAPARA
2,KECAMATAN,29273,CIMAHI
2,KECAMATAN,29284,CILEBAK
2,KECAMATAN,29292,HANTARA
2,KECAMATAN,29301,KALIMANGGIS
2,KECAMATAN,29308,CIBEUREUM
2,KECAMATAN,29317,KARANG KANCANA
2,KECAMATAN,29327,MALEBER
2,KECAMATAN,29344,SINDANG AGUNG
2,KECAMATAN,29186,DARMA
2,KECAMATAN,29171,KRAMATMULYA
2,KECAMATAN,28974,CINIRU
2,KECAMATAN,28984,SUBANG
2,KECAMATAN,28992,CIWARU
2,KECAMATAN,29005,CIBINGBIN
2,KECAMATAN,29016,LURAGUNG
2,KECAMATAN,29033,LEBAKWANGI
2,KECAMATAN,29047,GARAWANGI
2,KECAMATAN,29065,KUNINGAN
2,KECAMATAN,29082,CIAWIGEBANG
2,KECAMATAN,29107,CIDAHU
2,KECAMATAN,29120,JALAKSANA
2,KECAMATAN,29136,CILIMUS
2,KECAMATAN,29150,MANDIRANCAN
2,KECAMATAN,29163,SELAJAMBE
2,KECAMATAN,29357,CIGANDAMEKAR
1,KABUPATEN/KOTA,29369,CIREBON
2,KECAMATAN,29370,WALED
2,KECAMATAN,29712,KALIWEDI
2,KECAMATAN,29697,GEGESIK
2,KECAMATAN,29684,SUSUKAN
2,KECAMATAN,29675,CIWARINGIN
2,KECAMATAN,29665,PANGURAGAN
2,KECAMATAN,29653,ARJAWINANGUN
2,KECAMATAN,29643,KLANGENAN
2,KECAMATAN,29633,KAPETAKAN
2,KECAMATAN,29722,GEBANG
2,KECAMATAN,29736,DEPOK
2,KECAMATAN,29815,SURANENGGALA
2,KECAMATAN,29804,GREGED
2,KECAMATAN,29795,GEMPOL
2,KECAMATAN,29784,PLERED
2,KECAMATAN,29775,TENGAH TANI
2,KECAMATAN,29765,KARANGWARENG
2,KECAMATAN,29757,PABUARAN
2,KECAMATAN,29749,PASALEMAN
2,KECAMATAN,29617,GUNUNG JATI
2,KECAMATAN,29608,KEDAWUNG
2,KECAMATAN,29471,SEDONG
2,KECAMATAN,29457,SUSUKAN LEBAK
2,KECAMATAN,29443,LEMAHABANG
2,KECAMATAN,29434,KARANGSEMBUNG
2,KECAMATAN,29419,BABAKAN
2,KECAMATAN,29405,PABEDILAN
2,KECAMATAN,29394,LOSARI
2,KECAMATAN,29383,CILEDUG
2,KECAMATAN,29482,ASTANAJAPURA
2,KECAMATAN,29494,PANGENAN
2,KECAMATAN,29598,WERU
2,KECAMATAN,29582,PLUMBON
2,KECAMATAN,29569,PALIMANAN
2,KECAMATAN,29555,DUKUPUNTANG
2,KECAMATAN,29540,SUMBER
2,KECAMATAN,29528,TALUN
2,KECAMATAN,29517,BEBER
2,KECAMATAN,29504,MUNDU
2,KECAMATAN,29825,JAMBLANG
1,KABUPATEN/KOTA,29834,MAJALENGKA
2,KECAMATAN,29835,LEMAHSUGIH
2,KECAMATAN,30043,JATITUJUH
2,KECAMATAN,30059,LIGUNG
2,KECAMATAN,30079,SUMBERJAYA
2,KECAMATAN,30093,PANYINGKIRAN
2,KECAMATAN,30103,PALASAH
2,KECAMATAN,30117,CIGASONG
2,KECAMATAN,30128,SINDANGWANGI
2,KECAMATAN,30139,BANJARAN
2,KECAMATAN,30153,CINGAMBUL
2,KECAMATAN,30167,KASOKANDEL
2,KECAMATAN,30178,SINDANG
2,KECAMATAN,30028,KERTAJATI
2,KECAMATAN,30020,KADIPATEN
2,KECAMATAN,29852,BANTARUJEG
2,KECAMATAN,29866,CIKIJING
2,KECAMATAN,29882,TALAGA
2,KECAMATAN,29899,ARGAPURA
2,KECAMATAN,29914,MAJA
2,KECAMATAN,29933,MAJALENGKA
2,KECAMATAN,29948,SUKAHAJI
2,KECAMATAN,29962,RAJAGALUH
2,KECAMATAN,29976,LEUWIMUNDING
2,KECAMATAN,29991,JATIWANGI
2,KECAMATAN,30008,DAWUAN
2,KECAMATAN,30186,MALAUSMA
1,KABUPATEN/KOTA,30197,SUMEDANG
2,KECAMATAN,30198,WADO
2,KECAMATAN,30364,JATINANGOR
2,KECAMATAN,30377,RANCAKALONG
2,KECAMATAN,30388,SUMEDANG SELATAN
2,KECAMATAN,30403,SUMEDANG UTARA
2,KECAMATAN,30417,GANEAS
2,KECAMATAN,30425,TANJUNGKERTA
2,KECAMATAN,30437,TANJUNGMEDAR
2,KECAMATAN,30447,CIMALAKA
2,KECAMATAN,30462,CISARUA
2,KECAMATAN,30470,TOMO
2,KECAMATAN,30480,UJUNGJAYA
2,KECAMATAN,30352,CIMANGGUNG
2,KECAMATAN,30340,PAMULIHAN
2,KECAMATAN,30210,JATINUNGGAL
2,KECAMATAN,30220,DARMARAJA
2,KECAMATAN,30237,CIBUGEL
2,KECAMATAN,30245,CISITU
2,KECAMATAN,30256,SITURAJA
2,KECAMATAN,30271,CONGGEANG
2,KECAMATAN,30284,PASEH
2,KECAMATAN,30295,SURIAN
2,KECAMATAN,30304,BUAHDUA
2,KECAMATAN,30319,TANJUNGSARI
2,KECAMATAN,30332,SUKASARI
2,KECAMATAN,30490,JATIGEDE
1,KABUPATEN/KOTA,30503,INDRAMAYU
2,KECAMATAN,30504,HAURGEULIS
2,KECAMATAN,30707,LOHBENER
2,KECAMATAN,30720,ARAHAN
2,KECAMATAN,30729,LOSARANG
2,KECAMATAN,30742,KANDANGHAUR
2,KECAMATAN,30756,BONGAS
2,KECAMATAN,30765,ANJATAN
2,KECAMATAN,30779,SUKRA
2,KECAMATAN,30788,GANTAR
2,KECAMATAN,30795,TRISI
2,KECAMATAN,30805,SUKAGUMIWANG
2,KECAMATAN,30813,KEDOKAN BUNDER
2,KECAMATAN,30821,PASEKAN
2,KECAMATAN,30828,TUKDANA
2,KECAMATAN,30699,CANTIGI
2,KECAMATAN,30688,SINDANG
2,KECAMATAN,30669,INDRAMAYU
2,KECAMATAN,30515,KROYA
2,KECAMATAN,30525,GABUSWETAN
2,KECAMATAN,30536,CIKEDUNG
2,KECAMATAN,30544,LELEA
2,KECAMATAN,30556,BANGODUA
2,KECAMATAN,30565,WIDASARI
2,KECAMATAN,30576,KERTASEMAYA
2,KECAMATAN,30590,KRANGKENG
2,KECAMATAN,30602,KARANGAMPEL
2,KECAMATAN,30614,JUNTINYUAT
2,KECAMATAN,30627,SLIYEG
2,KECAMATAN,30642,JATIBARANG
2,KECAMATAN,30658,BALONGAN
2,KECAMATAN,30842,PATROL
1,KABUPATEN/KOTA,30851,SUBANG
2,KECAMATAN,30852,SAGALAHERANG
2,KECAMATAN,31007,CIBOGO
2,KECAMATAN,31017,CIPUNAGARA
2,KECAMATAN,31028,CIJAMBE
2,KECAMATAN,31037,CIPEUNDUEY
2,KECAMATAN,31045,LEGONKULON
2,KECAMATAN,31053,CIKAUM
2,KECAMATAN,31063,SERANGPANJANG
2,KECAMATAN,31070,SUKASARI
2,KECAMATAN,31078,TAMBAKDAHAN
2,KECAMATAN,31088,KASOMALANG
2,KECAMATAN,31097,DAWUAN
2,KECAMATAN,31108,PAGADEN BARAT
2,KECAMATAN,31118,CIATER
2,KECAMATAN,30996,PATOKBEUSI
2,KECAMATAN,30987,COMPRENG
2,KECAMATAN,30860,CISALAK
2,KECAMATAN,30870,SUBANG
2,KECAMATAN,30879,KALIJATI
2,KECAMATAN,30890,PABUARAN
2,KECAMATAN,30899,PURWADADI
2,KECAMATAN,30910,PAGADEN
2,KECAMATAN,30921,BINONG
2,KECAMATAN,30931,CIASEM
2,KECAMATAN,30941,PUSAKANAGARA
2,KECAMATAN,30949,PAMANUKAN
2,KECAMATAN,30958,JALANCAGAK
2,KECAMATAN,30966,BLANAKAN
2,KECAMATAN,30976,TANJUNGSIANG
2,KECAMATAN,31126,PUSAKAJAYA
1,KABUPATEN/KOTA,31135,PURWAKARTA
2,KECAMATAN,31136,PURWAKARTA
2,KECAMATAN,31322,PONDOKSALAM
2,KECAMATAN,31316,SUKASARI
2,KECAMATAN,31305,CIBATU
2,KECAMATAN,31294,BUNGURSARI
2,KECAMATAN,31284,BABAKANCIKAO
2,KECAMATAN,31269,BOJONG
2,KECAMATAN,31256,PASAWAHAN
2,KECAMATAN,31240,WANAYASA
2,KECAMATAN,31226,TEGALWARU
2,KECAMATAN,31217,MANIIS
2,KECAMATAN,31201,DARANGDAN
2,KECAMATAN,31186,SUKATANI
2,KECAMATAN,31169,PLERED
2,KECAMATAN,31158,JATILUHUR
2,KECAMATAN,31147,CAMPAKA
2,KECAMATAN,31334,KIARAPEDES
1,KABUPATEN/KOTA,31345,KARAWANG
2,KECAMATAN,31346,KARAWANG BARAT
2,KECAMATAN,31526,TELAGASARI
2,KECAMATAN,31541,RAWAMERTA
2,KECAMATAN,31555,LEMAHABANG
2,KECAMATAN,31567,TEMPURAN
2,KECAMATAN,31582,MAJALAYA
2,KECAMATAN,31590,JAYAKERTA
2,KECAMATAN,31599,CILAMAYA KULON
2,KECAMATAN,31612,BANYUSARI
2,KECAMATAN,31625,KOTA BARU
2,KECAMATAN,31635,KARAWANG TIMUR
2,KECAMATAN,31644,TELUKJAMBE BARAT
2,KECAMATAN,31655,TEGALWARU
2,KECAMATAN,31665,PURWASARI
2,KECAMATAN,31515,TIRTAMULYA
2,KECAMATAN,31502,CILAMAYA WETAN
2,KECAMATAN,31355,PANGKALAN
2,KECAMATAN,31364,TELUKJAMBE TIMUR
2,KECAMATAN,31374,CIAMPEL
2,KECAMATAN,31382,KLARI
2,KECAMATAN,31396,RENGASDENGKLOK
2,KECAMATAN,31406,KUTAWALUYA
2,KECAMATAN,31419,BATUJAYA
2,KECAMATAN,31430,TIRTAJAYA
2,KECAMATAN,31442,PEDES
2,KECAMATAN,31455,CIBUAYA
2,KECAMATAN,31467,PAKISJAYA
2,KECAMATAN,31476,CIKAMPEK
2,KECAMATAN,31487,JATISARI
2,KECAMATAN,31674,CILEBAR
1,KABUPATEN/KOTA,31685,BEKASI
2,KECAMATAN,31686,TARUMAJAYA
2,KECAMATAN,31813,SUKAKARYA
2,KECAMATAN,31821,SUKATANI
2,KECAMATAN,31829,CABANGBUNGIN
2,KECAMATAN,31838,MUARAGEMBONG
2,KECAMATAN,31845,SETU
2,KECAMATAN,31857,CIKARANG SELATAN
2,KECAMATAN,31865,CIKARANG PUSAT
2,KECAMATAN,31872,SERANG BARU
2,KECAMATAN,31881,CIBARUSAH
2,KECAMATAN,31799,PEBAYURAN
2,KECAMATAN,31791,KEDUNG WARINGIN
2,KECAMATAN,31782,CIKARANG TIMUR
2,KECAMATAN,31695,BABELAN
2,KECAMATAN,31705,SUKAWANGI
2,KECAMATAN,31713,TAMBELANG
2,KECAMATAN,31721,TAMBUN UTARA
2,KECAMATAN,31730,TAMBUN SELATAN
2,KECAMATAN,31741,CIBITUNG
2,KECAMATAN,31749,CIKARANG BARAT
2,KECAMATAN,31761,CIKARANG UTARA
2,KECAMATAN,31773,KARANG BAHAGIA
2,KECAMATAN,31889,BOJONGMANGU
1,KABUPATEN/KOTA,31896,BANDUNG BARAT
2,KECAMATAN,31897,LEMBANG
2,KECAMATAN,32067,GUNUNGHALU
2,KECAMATAN,32055,SINDANGKERTA
2,KECAMATAN,32046,RONGGA
2,KECAMATAN,32031,CIPONGKOR
2,KECAMATAN,32019,CILILIN
2,KECAMATAN,32008,CIHAMPELAS
2,KECAMATAN,31994,BATUJAJAR
2,KECAMATAN,31983,PADALARANG
2,KECAMATAN,31970,CIPATAT
2,KECAMATAN,31958,NGAMPRAH
2,KECAMATAN,31945,CIPEUNDEUY
2,KECAMATAN,31931,CIKALONGWETAN
2,KECAMATAN,31922,CISARUA
2,KECAMATAN,31914,PARONGPONG
2,KECAMATAN,83521,SAGULING
1,KABUPATEN/KOTA,32077,KOTA BOGOR
2,KECAMATAN,32078,BOGOR SELATAN
2,KECAMATAN,32095,BOGOR TIMUR
2,KECAMATAN,32102,BOGOR TENGAH
2,KECAMATAN,32114,BOGOR BARAT
2,KECAMATAN,32131,BOGOR UTARA
2,KECAMATAN,32140,TANAH SAREAL
1,KABUPATEN/KOTA,32152,KOTA SUKABUMI
2,KECAMATAN,32153,GUNUNG PUYUH
2,KECAMATAN,32158,CIKOLE
2,KECAMATAN,32165,CITAMIANG
2,KECAMATAN,32171,WARUDOYONG
2,KECAMATAN,32177,BAROS
2,KECAMATAN,32182,LEMBURSITU
2,KECAMATAN,32188,CIBEUREUM
1,KABUPATEN/KOTA,32193,KOTA BANDUNG
2,KECAMATAN,32194,SUKASARI
2,KECAMATAN,32302,BOJONGLOA KIDUL
2,KECAMATAN,32309,CIBEUNYING KALER
2,KECAMATAN,32314,SUMUR BANDUNG
2,KECAMATAN,32319,ANTAPANI
2,KECAMATAN,32324,BANDUNG KIDUL
2,KECAMATAN,32329,BUAHBATU
2,KECAMATAN,32334,RANCASARI
2,KECAMATAN,32339,ARCAMANIK
2,KECAMATAN,32344,CIBIRU
2,KECAMATAN,32349,UJUNG BERUNG
2,KECAMATAN,32355,GEDEBAGE
2,KECAMATAN,32360,PANYILEUKAN
2,KECAMATAN,32365,CINAMBO
2,KECAMATAN,32295,KIARACONDONG
2,KECAMATAN,32286,BANDUNG KULON
2,KECAMATAN,32199,COBLONG
2,KECAMATAN,32206,BABAKAN CIPARAY
2,KECAMATAN,32213,BOJONGLOA KALER
2,KECAMATAN,32219,ANDIR
2,KECAMATAN,32226,CICENDO
2,KECAMATAN,32233,SUKAJADI
2,KECAMATAN,32239,CIDADAP
2,KECAMATAN,32243,BANDUNG WETAN
2,KECAMATAN,32247,ASTANA ANYAR
2,KECAMATAN,32254,REGOL
2,KECAMATAN,32262,BATUNUNGGAL
2,KECAMATAN,32271,LENGKONG
2,KECAMATAN,32279,CIBEUNYING KIDUL
2,KECAMATAN,32370,MANDALAJATI
1,KABUPATEN/KOTA,32375,KOTA CIREBON
2,KECAMATAN,32376,KEJAKSAN
2,KECAMATAN,32381,LEMAH WUNGKUK
2,KECAMATAN,32386,HARJAMUKTI
2,KECAMATAN,32392,PEKALIPAN
2,KECAMATAN,32397,KESAMBI
1,KABUPATEN/KOTA,32403,KOTA BEKASI
2,KECAMATAN,32404,BEKASI TIMUR
2,KECAMATAN,32462,MUSTIKA JAYA
2,KECAMATAN,32456,JATI SEMPURNA
2,KECAMATAN,32449,JATIASIH
2,KECAMATAN,32443,PONDOK GEDE
2,KECAMATAN,32438,BANTAR GEBANG
2,KECAMATAN,32433,MEDAN SATRIA
2,KECAMATAN,32428,RAWA LUMBU
2,KECAMATAN,32422,BEKASI SELATAN
2,KECAMATAN,32415,BEKASI UTARA
2,KECAMATAN,32409,BEKASI BARAT
2,KECAMATAN,32467,PONDOK MELATI
1,KABUPATEN/KOTA,32472,KOTA DEPOK
2,KECAMATAN,32473,PANCORAN MAS
2,KECAMATAN,32531,TAPOS
2,KECAMATAN,32526,CINERE
2,KECAMATAN,32520,CILODONG
2,KECAMATAN,32514,CIPAYUNG
2,KECAMATAN,32507,BEJI
2,KECAMATAN,32500,SUKMAJAYA
2,KECAMATAN,32495,LIMO
2,KECAMATAN,32487,SAWANGAN
2,KECAMATAN,32480,CIMANGGIS
2,KECAMATAN,32539,BOJONGSARI
1,KABUPATEN/KOTA,32547,KOTA CIMAHI
2,KECAMATAN,32548,CIMAHI SELATAN
2,KECAMATAN,32554,CIMAHI TENGAH
2,KECAMATAN,32561,CIMAHI UTARA
1,KABUPATEN/KOTA,32566,KOTA TASIKMALAYA
2,KECAMATAN,32567,CIHIDEUNG
2,KECAMATAN,32631,BUNGURSARI
2,KECAMATAN,32622,MANGKUBUMI
2,KECAMATAN,32613,TAMANSARI
2,KECAMATAN,32603,CIBEUREUM
2,KECAMATAN,32592,KAWALU
2,KECAMATAN,32585,INDIHIANG
2,KECAMATAN,32579,TAWANG
2,KECAMATAN,32574,CIPEDES
2,KECAMATAN,32639,PURBARATU
1,KABUPATEN/KOTA,32646,KOTA BANJAR
2,KECAMATAN,32647,BANJAR
2,KECAMATAN,32655,PATARUMAN
2,KECAMATAN,32664,PURWAHARJA
2,KECAMATAN,32669,LANGEN SARI
0,PROVINSI,32676,JAWA TENGAH
1,KABUPATEN/KOTA,32677,CILACAP
2,KECAMATAN,32690,KESUGIHAN
2,KECAMATAN,83525,JERUKLEGI
2,KECAMATAN,83526,WANAREJA
